animal,root,session,amp_bytes,hours,predicted_card_bytes,sidecars_ok,growing,card_records,card_total_mb,verdict
SF10,E:\3rd_rat_spikes,6_20260906_080449.175,101688508416,11.033909333333334,103277391360.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,7_20260906_192951.209,12845056,0.0013937777777777776,13045760.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,8_20260906_194840.721,85426176,0.009269333333333333,86760960.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,9_20260906_194921.983,114139791360,12.38496,115923225600.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,0_20260907_083846.238,12386304,0.001344,12579840.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,2_20260907_083913.009,9175040,0.0009955555555555555,9318400.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,3_20260907_090035.749,131170304,0.014232888888888889,133219840.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,4_20260907_090135.869,73473949696,7.972433777777778,74621980160.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,2_20260907_173420.856,65961984,0.007157333333333333,66992640.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,3_20260907_175619.012,86900736,0.009429333333333333,88258560.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,4_20260907_175705.905,80609280,0.008746666666666666,81868800.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,5_20260907_175744.885,115078037504,12.486766222222222,116876131840.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,6_20260908_070444.819,8159232,0.0008853333333333332,8286720.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,7_20260908_072257.739,113573888,0.012323555555555556,115348480.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,8_20260908_072352.245,106730586112,11.581009777777776,108398251520.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,9_20260908_192609.401,8421376,0.0009137777777777778,8552960.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,10_20260908_192858.415,22511616,0.0024426666666666668,22863360.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,11_20260908_194504.649,92012544,0.009984,93450240.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,12_20260908_194550.363,115922632704,12.578410666666667,117733923840.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,0_20260909_084938.378,8257536,0.000896,8386560.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,1_20260909_091016.538,93847552,0.010183111111111112,95313920.0,True,False,,,no listing
SF10,E:\3rd_rat_spikes,2_20260909_091105.736,81321328640,8.823928888888888,82591974400.0,True,False,,,no listing
SF11,E:\3rd_rat_spikes,0_20260831_072408.414,5141561344,0.5578951111111111,5221898240.0,True,False,,,no listing
SF11,E:\3rd_rat_spikes,0_20260831_191252.932,99090432,0.010752,100638720.0,True,False,,,no listing
SF11,E:\3rd_rat_spikes,1_20260831_191341.611,48409608192,5.252778666666666,49166008320.0,True,False,,,no listing
SF11,E:\3rd_rat_spikes,2_20260901_002906.850,26539393024,2.8797084444444443,26954071040.0,True,False,,,no listing
